stop_id,stop_name,stop_lat,stop_lon
S99,Galelia,5.539198399,-0.398674995
S925,Agbado,5.538559914,-0.215520337
S2147,Azar,5.558539867,-0.222645
S3474,Traffic 383,5.551519871,-0.198899001
S3668,Mamobi Market,5.593770027,-0.194719002
S2199,Masalachi 254,5.589509964,-0.207452506
S971,Ghacem Bus Stop 1,5.637340069,0.005646
S3464,Sakumono Estate Junction,5.622809887,-0.069573998
S2773,Nima Junction,5.582250118,-0.208612993
S1678,Oduman Junc.,5.640580177,-0.334630013
S1000,Plaza 149,5.534170151,-0.235723332
S1759,New Town 231,5.568500042,-0.328007996
S5535,Trade Fair,5.565100193,-0.144600004
S826,Achimota Hospital,5.627570152,-0.219207004
S391,Curve 1 093,5.636640072,-0.217846006
S1973,Kofi Ne Ama,5.53316021,-0.265332997
S3567,SCC,5.548140049,-0.337381989
S807,Gose Junction,5.686659813,-0.195516005
S2473,School,5.533209801,-0.242743
S3425,Malata,5.5834198,-0.208067998
T728,Terminal Tema C'mty One,5.64497757,0.00184925
S1204,New Melcom,5.585120201,-0.221458003
S5018,Broadcasting,5.552249908,-0.358020991
S4870,Bridge 1,5.53982687,-0.251367331
S861,Auntie Eku,5.608150005,-0.274655014
S4035,Tigo 420,5.558239937,-0.205403998
S5078,Born Again,5.658239841,-0.237310499
T1874,Terminal Last Stop (SSNIT Market),5.564050198,-0.270419002
S2164,Goil 303,5.573090076,-0.248697996
S3628,Road Side 394,5.638259888,-0.105402
S733,Abofu,5.61424017,-0.222051993
S1243,Royal Cemetery,5.577469826,-0.238674507
S3674,Gas,5.624790192,-0.068728
S2142,Masalachi 240,5.582240105,-0.251498997
S3291,Village 351,5.637509823,-0.217458993
S1589,37 Hospital,5.587659836,-0.183010995
S1937,Beechem,5.552103519,-0.264604986
T2313,Terminal Glefe,5.521759987,-0.273747504
S2015,Shell 241,5.592820168,-0.180497006
S2390,Post Office 264,5.560110092,-0.260190994
S5844,Mile 7 021,5.632199764,-0.244195998
S3634,Taxi Rank 394,5.622019768,-0.069854997
S1539,Junction 176,5.598360062,-0.230589002
S2366,Darkuman Accra Station,5.588620186,-0.251134992
S2664,Mortuary 283,5.538599968,-0.222123995
S2028,Nima Police Station,5.573474884,-0.201041013
T1325,Terminal Circle Opps. Vodafone,5.572797775,-0.215844199
S2246,Ability,5.656509876,-0.131415993
S4671,BigTime Spot,5.545159817,-0.249017
S6151,No way,5.652019978,-0.250726998
S5860,Park 044,5.632219791,-0.244332999
S5642,Morning star school,5.57336998,-0.179660007
S2530,Weija Barrier,5.705420017,-0.171069995
T54,Terminal Agbogbloshie Station No. 2,5.551598549,-0.219884539
S2409,Abossey Okai Asoredanho,5.561492443,-0.238558248
T1763,Terminal Weija Station,5.572400093,-0.337379009
S6186,Mezdonia,5.730100155,-0.312451005
S5867,Blue Kiosk,5.593500137,-0.233315006
S705,Union Oil,5.652709961,-0.251791
S4026,La General Hospital,5.557290077,-0.164829001
S200,Bank (GCB),5.585034847,-0.208132997
S4315,Point 6,5.527880192,-0.267764986
S3202,Omanjor,5.636270046,-0.292479992
S3032,Manet,5.640820026,-0.129008502
S677,Junction 112,5.685200214,-0.027952
S3436,Junction 376,5.577169895,-0.210225001
S815,GIMPA Junction,5.638979912,-0.209342003
S6194,Kotoku Station,5.740119934,-0.356869996
S3339,Mars,5.56182003,-0.254913986
S2141,Vulganizer 247,5.582019806,-0.244617
S3486,Samara,5.646389961,-0.115277998
S2534,SDA,5.696589947,-0.171975002
S3028,License,5.653490067,-0.097658001
T1181,Terminal Bishop Station,5.543280125,-0.204909004
S117,Quarters 306,5.585967541,-0.251554012
S1648,Roxy,5.557909966,-0.212641001
S1164,Light House 485,5.533586502,-0.211741
S92,Barrier 1,5.551010132,-0.330222011
S2170,STC,5.565340042,-0.225602999
S5568,Lapaz Junction,5.598889828,-0.224001005
S929,Bamboi,5.531620026,-0.245891005
S2195,Mallata,5.58698988,-0.207629994
S4063,Ofankor Barrier,5.705560207,-0.171054006
S3387,Park 368,5.592810154,-0.203664005
S3360,Curve 366,5.599850178,-0.243963003
S465,Abeka Junction,5.598844051,-0.224233806
S1304,White House 178,5.576570034,-0.245598003
S293,Ritz,5.684229851,-0.171462998
S789,Filling Station 021,5.635519981,-0.214583993
S296,Atomic,5.667329788,-0.178220004
S781,37 Hospital,5.58852005,-0.185310006
S2082,Shell 282,5.533130169,-0.237482011
S2235,Shangrila,5.617280006,-0.175814003
S1111,Zongo Junction 410,5.557496548,-0.24052234
S2355,Achimota Old Station,5.61578989,-0.2295205
S2951,Asylum Down,5.567009926,-0.206652001
S4666,Second Junction,5.545229912,-0.249007002
S6064,Agbeve,5.625020027,-0.284155995
S2974,Akweteman,5.60863018,-0.240021005
S3689,Curve 399,5.622600079,-0.225912005
S5807,Congo Junction,5.58825016,-0.162985995
S1431,Prince of Peace,5.579810143,-0.233623996
S4384,Presby Junction 452,5.574110031,-0.236190006
S927,Shell Filling Station 463,5.53366518,-0.238041252
S690,ABC,5.629089832,-0.236270994
S3570,Iron City,5.536029816,-0.410802007
S2958,Taxi Rank 311,5.59180975,-0.205657497
S23,Caprice Taxi Rank,5.584640026,-0.215927005
S2752,Traffic Light 296,5.558790207,-0.246698007
S5590,Washing Bay 2,5.594150066,-0.232915998
S3171,Star,5.622304916,-0.261728495
S166,First Block Factory,5.645720005,-0.139154002
S4792,Afiina,5.537290096,-0.212635994
S4192,Kalabule Junction,5.543409824,-0.389919996
S357,Junction 085,5.61480999,-0.234354004
S5912,Dzowulu Junction Station,5.618259907,-0.19179149
S5065,Born Again,5.658060074,-0.237397
T211,Terminal Dansoman Laststop,5.530091286,-0.265222819
S630,Amasaman,5.704615116,-0.297497749
T798,Terminal Ashongman,5.703605175,-0.2104575
S1520,Love Ridge,5.567830086,-0.200255007
S2253,Gbewaa Junction,5.642580032,-0.160980999
S1187,Police Hospital 002,5.567949772,-0.180796996
S1251,Circle Melcom,5.580239773,-0.220578
S1572,Legon First,5.649230003,-0.179635003
T2616,Terminal New Town Station,5.58536005,-0.207974233
S5205,T-Junction,5.623710155,-0.248973995
S5802,Stop C,5.572710037,-0.149322003
S1408,Roadside 2 201,5.578800201,-0.211042002
S3777,Roundabout 403,5.556369781,-0.217442006
T5215,Terminal Aunti Eku Pallas Town,5.612199783,-0.284537494
S4953,Mango Down,5.542630196,-0.256399989
T2116,Terminal Mallam Junction,5.571020126,-0.285654008
S829,Filling Station 021,5.635499954,-0.21458149
S2323,Junction 262,5.525740147,-0.270956993
S567,Ebony 254,5.605013847,-0.203650802
S207,MTTU(Last Stop),5.550059795,-0.209683001
S2991,Hong kong 017,5.601150036,-0.261168987
S4897,Down Wright 535,5.541140079,-0.243670002
S3973,Papaye 2,5.561450005,-0.180666
S3576,Galilea Market,5.535490036,-0.414826989
S2423,Christ Embassy,5.546760082,-0.244155005
S2517,Circle Overhead 419,5.570243359,-0.21353367
T89,Terminal Abossey Okai Camara Station,5.564694881,-0.236644
S2818,Abossey Okai,5.560540199,-0.229796007
S2495,Sempe,5.538710117,-0.238860011
S831,Westland Junction,5.650206566,-0.209768668
S1803,Lapaz Market,5.606629848,-0.249528006
S2758,Perfect Touch Dzorwulu,5.608650208,-0.206522003
S4871,Abolo Junction,5.541890144,-0.254842013
S3704,Station 400,5.59897995,-0.210813999
S2065,Vineyard,5.584579945,-0.275038004
S1258,Awudome Roundabout 1,5.572199821,-0.231089994
S5793,Water Melon,5.582799911,-0.141624004
S5757,Road Side 380,5.661469936,-0.205642998
S3745,Achimota Overhead,5.612820148,-0.226688996
S2300,Post Office 172,5.541460037,-0.209182993
S1390,Road Side 2 166,5.59469986,-0.207789004
S4545,Melcom,5.54431963,-0.20649451
S1993,Nyamekye 2,5.602616787,-0.258490682
T197,Terminal Caprice,5.584535122,-0.216853999
S2561,Kaneshie Roundabout,5.562479973,-0.228628993
S5904,Abattoir,5.662610054,-0.070570998
S466,Market 224,5.591272354,-0.216938749
T2404,Terminal Sukura Station,5.550503731,-0.250045249
S647,Block Factory 2 105,5.749139786,-0.319763988
S2388,Zodiac,5.558640003,-0.26117599
S2896,Jehovah's Witness,5.592289925,-0.207018003
S3788,Chop Bar 404,5.642300129,-0.238479003
S175,Acheampong,5.643043518,-0.159744337
T4154,Terminal Tsui Bleeo,5.605955124,-0.115867499
S1695,Agape,5.625255108,-0.306477487
S1105,Agbogbloshie Station No. 2,5.550819874,-0.221159995
S623,Achimota Overhead,5.620830059,-0.231471494
S5820,Second power,5.657790184,-0.278409004
S1732,Family and Friends,5.600645065,-0.273318499
S6017,Kelewele 055,5.554570198,-0.181795001
S797,Alowe,5.702060223,-0.209133998
S3296,Orponglo,5.641560078,-0.178148001
S4581,T-Garden 525,5.526989937,-0.241721004
S121,Quarters 306,5.586304665,-0.251435012
T4259,Terminal Opetekwei Station,5.527601242,-0.273740627
S2421,First Junction 267,5.55340004,-0.243857995
S1078,Labone School,5.564829826,-0.171056002
S1129,Goil 303,5.572850227,-0.248524994
T3542,Terminal Ashaley Botwe,5.677090168,-0.143215001
S5550,Kotobabi,5.628930092,-0.089915
S5843,T Junc. Down,5.628089905,-0.251253992
S5658,Akweteman,5.611549854,-0.231227994
S501,Guest,5.643760204,-0.186121002
S157,Puplampu,5.637770176,-0.171355993
S5713,Bridge 377,5.643499851,-0.210152999
S785,Police Station 118,5.62116003,-0.220822006
S4853,Maamli,5.559740067,-0.157738999
S4924,Five Five 539,5.546826839,-0.25410533
S3281,Wispon,5.648530006,-0.230340004
S3026,Ghacem 321,5.638609886,0.00689
S5994,Agya Herbal,5.672369957,-0.271993995
S1469,Cathederal,5.563610077,-0.206258997
S2652,Sempe,5.537144661,-0.238415495
S4689,Second Junction,5.545269966,-0.250312001
S110,Darkuman Junction 225,5.576345921,-0.254698992
S764,Coldstore,5.597280025,-0.085822999
S3043,Quarters 322,5.571839809,-0.247250006
S774,Lascala,5.578310013,-0.111556001
S1079,Coffee Shop,5.568980217,-0.168899
T1146,Terminal Accra Post Office,5.541462421,-0.209251447
T1098,Terminal Ordorkor,5.580430031,-0.263660014
S757,Palm Wine,5.575819969,-0.152083501
S4427,Mobil 055,5.573729992,-0.197688505
T1656,Terminal Fan Milk,5.628715038,-0.298109993
T5090,Terminal SSNIT Flat Station,5.564199924,-0.273288995
S3248,Community Nine,5.683119774,-0.014112
S3682,Gutter,5.588538647,-0.196539745
S5101,Nii Beach,5.529359818,-0.227455005
T5073,Terminal Ashognman Estate,5.702394962,-0.235508002
S5263,Abeka Junction,5.597330093,-0.223141
S3982,Prisons 002,5.573319912,-0.179702997
S2434,Church of Christ,5.54531002,-0.249070004
S278,Atomic Second,5.667944908,-0.176688746
S5760,Roadside 380,5.656260014,-0.208002999
S263,P&T,5.57227993,-0.216067001
S4051,Busy Internet,5.571125031,-0.210288003
S2622,JT 281,5.562679768,-0.245570004
T2244,Terminal Adjiringanor Station,5.677074909,-0.125028998
S5190,Unity Oil,5.649429798,-0.252312988
S4626,Drug Store 480,5.522260189,-0.261996508
T994,Terminal Camara Station,5.536543846,-0.255284004
T3023,Terminal Tema Habour,5.630620003,0.004512
S1479,Kingdom Books,5.55284977,-0.189110994
S193,Zenith Bank,5.634089947,-0.172443002
S2523,Okponglo 275,5.641545773,-0.178124577
S4674,Sempe,5.539979935,-0.239127994
S2315,Yellow House 262,5.524620056,-0.271656007
S2468,Salvation 2,5.541305065,-0.239363745
S4727,Happy Days 410,5.555659771,-0.232401997
S6083,Accra Poly,5.554059982,-0.204885006
S1894,Anyaa,5.597199917,-0.290012002
S146,Curve 067,5.626589775,-0.261828512
T358,Terminal Akweteman Zongo,5.615719795,-0.237439498
S2192,Ebony 254,5.605179787,-0.204478994
S2424,Appiah Danquah,5.546730042,-0.246116996
S945,Abossey Okai,5.558859825,-0.229855493
S1389,Adikansa Agya,5.591239929,-0.206246004
S423,Mobil 094,5.68915987,-0.284162998
S5951,Bajohe,5.64015007,-0.348928988
S4151,Presby,5.585589886,-0.106144004
S4734,Banku Junction,5.553359985,-0.247990996
S2775,Kaneshie Station (New Town),5.584199905,-0.208174005
S1338,Agbajina,5.588079929,-0.207514003
S2337,Roof Top,5.609069824,-0.238132998
S1755,Weija Junction 1,5.556550026,-0.303539991
S1202,North Kaneshie Melcom,5.588490009,-0.227391005
S4296,Times,5.567510128,-0.222911999
S6240,Cart,5.59871006,-0.223876998
S2592,Abordwe,5.535369873,-0.242080003
S3953,Bolster,5.606289864,-0.188777
T1127,Terminal Atico,5.573550224,-0.249583505
S369,Market 088,5.658329964,-0.275740474
S4560,Shalom Shalom,5.527689934,-0.235613003
S3169,Light House 336,5.617219925,-0.261209011
S4284,Ebenezer 260,5.5295434,-0.269861341
S1892,Odorgonno,5.590229988,-0.284215003
T20,Terminal Abeka lapaz,5.600550175,-0.238787994
S4360,Traffic Light 447,5.53387022,-0.237301007
S3752,Barn Yard,5.584760189,-0.274791986
S892,Bridge 521,5.526350021,-0.249026
S1424,Love Community,5.57723,-0.233804
S1435,Vodafone Office 203,5.57285,-0.216439
